CustomerID,Gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,NumSupportCalls,NumProductsUsed,DaysSinceLastContact,AvgMonthlyUsage,ContractMonthsRemaining,Churn
CUST-003302,Male,0,Yes,No,24.0,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),105.59,2516.88,9,3,156,298.5,0,0
CUST-003303,Female,0,No,Yes,3.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,78.59,217.9,8,3,59,256.3,4,1
CUST-003304,Male,0,No,Yes,24.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,86.77,2057.64,10,4,30,272.1,13,0
CUST-003305,Male,0,Yes,Yes,58.0,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,90.02,5246.72,12,6,79,124.0,0,0
CUST-003306,Male,0,No,No,22.0,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),42.42,931.17,11,5,34,250.3,6,0
CUST-003307,Male,0,No,No,48.0,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),74.86,3613.5,9,6,347,91.6,0,0
CUST-003308,Male,0,Yes,No,22.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),90.72,2025.34,8,4,126,81.3,10,0
CUST-003309,Male,0,No,No,17.0,No,No phone service,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),48.19,794.23,3,3,140,114.7,9,0
CUST-003310,Female,1,Yes,No,49.0,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),40.6,2026.68,1,6,310,42.1,3,1
CUST-003311,Female,1,No,Yes,25.0,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,51.82,1313.76,14,6,256,215.7,0,0
CUST-003312,Male,0,No,No,28.0,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),101.98,2871.6,5,2,321,233.1,23,1
CUST-003313,Female,0,Yes,Yes,36.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,26.26,961.1,11,4,129,89.3,24,0
CUST-003314,Male,0,Yes,No,22.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,101.58,2254.08,12,3,301,112.8,0,0
CUST-003315,Male,0,No,No,49.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,28.36,1391.55,14,5,99,50.4,24,0
CUST-003316,Female,0,Yes,No,53.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,101.13,5338.54,11,4,307,241.8,0,0
CUST-003317,Female,1,No,No,8.0,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,113.93,913.48,2,1,57,275.4,2,0
CUST-003318,Male,1,No,No,59.0,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Mailed check,46.71,2724.28,6,2,212,143.0,14,0
CUST-003319,Male,0,Yes,Yes,53.0,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),43.75,2299.51,12,1,31,142.6,0,0
CUST-003320,Male,0,Yes,No,10.0,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,48.37,462.58,13,4,33,208.8,0,1
CUST-003321,Male,0,Yes,No,9.0,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,62.31,549.77,7,6,280,167.2,18,0
CUST-003322,Male,0,Yes,Yes,35.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.67,3830.07,8,2,336,282.4,0,1
CUST-003323,Female,0,No,Yes,62.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.83,5903.07,0,2,337,140.0,0,0
CUST-003324,Female,1,No,No,22.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,56.08,1218.7,12,2,250,271.1,0,0
CUST-003325,Male,1,Yes,No,34.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,105.38,3583.64,0,2,25,97.6,0,1
CUST-003326,Female,0,Yes,No,42.0,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,73.06,3037.95,0,1,152,262.9,0,0
CUST-003327,Male,0,No,No,21.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),28.89,594.62,6,5,337,186.7,0,0
CUST-003328,Male,0,No,Yes,32.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),21.35,689.91,0,2,28,220.3,16,0
CUST-003329,Male,0,Yes,Yes,13.0,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Electronic check,37.69,451.5,12,6,147,143.6,1,0
CUST-003330,Female,0,No,No,42.0,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Mailed check,41.28,1722.45,7,6,103,176.5,14,0
CUST-003331,Female,0,Yes,Yes,23.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,26.02,599.68,12,3,163,184.6,0,1
CUST-003332,Female,0,Yes,No,57.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,27.1,1565.62,14,1,304,262.5,3,0
CUST-003333,Male,0,Yes,No,25.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.9,553.65,12,1,173,138.7,0,1
CUST-003334,Female,0,No,No,30.0,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,52.1,1573.99,4,3,312,139.8,11,1
CUST-003335,Male,0,No,Yes,35.0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),83.31,2950.76,13,2,268,253.0,19,0
CUST-003336,Male,0,No,No,36.0,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),40.4,1495.92,13,3,44,100.4,0,0
CUST-003337,Female,0,Yes,No,29.0,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,74.55,2171.39,7,1,282,80.0,11,0
CUST-003338,Male,0,Yes,Yes,23.0,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),71.34,1627.7,11,2,84,262.6,4,1
CUST-003339,Female,0,No,No,27.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),74.77,2014.12,2,6,209,13.6,0,0
CUST-003340,Female,0,No,No,7.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),114.8,803.65,5,5,104,99.2,15,0
CUST-003341,Female,0,Yes,No,60.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),23.33,1412.03,12,1,48,22.8,4,0
CUST-003342,Male,0,No,Yes,18.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,55.3,961.94,8,3,297,78.1,0,1
CUST-003343,Male,0,Yes,No,5.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.66,142.29,9,5,17,13.7,0,1
CUST-003344,Female,0,No,No,17.0,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),88.5,1510.35,14,3,60,252.3,6,1
CUST-003345,Female,0,No,Yes,55.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),25.86,1429.43,4,4,147,150.0,8,0
CUST-003346,Female,0,Yes,No,36.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),80.29,2890.38,2,5,98,129.8,0,1
CUST-003347,Female,0,Yes,Yes,48.0,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),71.37,3402.84,10,4,270,63.8,0,0
CUST-003348,Male,0,Yes,No,48.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),29.29,1405.26,12,6,117,263.8,0,0
CUST-003349,Male,0,No,Yes,5.0,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,72.21,342.48,3,4,245,65.6,0,0
CUST-003350,Female,0,No,Yes,30.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,48.69,1438.02,7,3,327,76.7,0,0
CUST-003351,Male,1,Yes,No,2.0,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),70.08,175.75,7,5,288,41.0,0,1
CUST-003352,Female,1,No,Yes,33.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,29.71,943.1,13,4,125,22.8,2,0
CUST-003353,Male,0,Yes,Yes,7.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),26.51,186.82,4,3,333,286.6,0,1
CUST-003354,Female,0,No,Yes,39.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),101.28,3964.61,9,3,51,186.0,3,0
CUST-003355,Female,0,No,No,44.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),41.47,1843.64,2,6,352,73.3,7,1
CUST-003356,Male,0,Yes,Yes,22.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),81.59,1799.83,2,2,242,220.9,5,1
CUST-003357,Male,0,Yes,No,63.0,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,50.7,3192.49,2,5,315,158.8,21,0
CUST-003358,Female,0,No,No,58.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,98.05,5709.57,14,1,98,94.4,2,0
CUST-003359,Male,1,No,No,23.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),96.64,2223.06,4,1,32,190.4,0,0
CUST-003360,Female,0,Yes,No,35.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),70.44,2488.83,14,5,308,144.8,0,1
CUST-003361,Female,0,Yes,Yes,10.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.56,270.28,12,5,194,70.6,0,1
CUST-003362,Female,1,Yes,No,33.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.46,968.2,2,6,245,26.2,0,1
CUST-003363,Male,0,Yes,No,37.0,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,50.0,1875.38,2,3,180,56.5,0,0
CUST-003364,Female,0,No,No,40.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.95,3932.21,2,5,260,263.9,0,0
CUST-003365,Male,0,No,No,6.0,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,618.19,11,1,281,298.4,0,1
CUST-003366,Female,1,Yes,No,27.0,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,41.71,1088.18,12,5,141,264.9,0,0
CUST-003367,Female,0,No,No,16.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,91.34,1483.66,3,6,82,168.3,5,0
CUST-003368,Male,0,No,No,8.0,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,50.59,452.88,2,2,324,122.5,21,1
CUST-003369,Male,0,Yes,No,50.0,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,32.91,1649.39,13,1,47,269.7,0,1
CUST-003370,Male,0,Yes,Yes,32.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.86,704.71,0,6,76,193.5,0,0
CUST-003371,Female,0,No,Yes,20.0,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,36.46,763.01,1,1,205,105.6,0,0
CUST-003372,Male,0,No,No,58.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),93.38,5414.31,2,4,198,138.6,0,0
CUST-003373,Male,0,No,No,42.0,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),72.31,2986.9,7,6,304,183.7,1,0
CUST-003374,Female,0,No,No,72.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,92.81,6687.96,7,4,359,230.3,0,0
CUST-003375,Female,0,Yes,No,65.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),106.37,6896.15,8,4,197,170.4,0,0
CUST-003376,Female,0,Yes,No,60.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.14,1445.87,11,5,156,51.0,8,0
CUST-003377,Female,0,Yes,No,40.0,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),57.47,2277.19,11,3,6,224.3,0,1
CUST-003378,Female,0,No,No,19.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,96.88,1871.63,5,1,95,263.7,9,1
CUST-003379,Female,0,No,No,53.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.29,1297.23,13,1,168,115.2,0,0
CUST-003380,Male,0,No,No,16.0,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),69.83,1109.83,7,2,139,199.3,0,0
CUST-003381,Female,0,No,No,64.0,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,29.8,1919.25,3,6,10,237.3,0,0
CUST-003382,Female,0,Yes,No,62.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),94.01,5827.47,5,2,311,187.8,5,1
CUST-003383,Female,0,No,No,71.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.39,1478.85,11,2,75,253.0,0,0
CUST-003384,Female,0,No,Yes,49.0,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,57.69,2837.0,3,4,69,218.3,0,0
CUST-003385,Female,0,No,No,10.0,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,64.1,670.06,2,5,314,51.5,6,0
CUST-003386,Male,0,No,Yes,51.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),25.86,1307.25,2,4,284,178.4,10,0
CUST-003387,Female,1,Yes,No,15.0,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,81.98,1234.11,10,5,340,234.7,0,0
CUST-003388,Female,0,Yes,No,17.0,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Electronic check,42.61,745.96,1,5,244,204.3,12,0
CUST-003389,Male,0,No,No,10.0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,73.45,739.18,7,5,59,233.6,7,1
CUST-003390,Female,0,No,No,19.0,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,47.21,851.95,2,4,20,192.3,2,0
CUST-003391,Male,0,No,No,41.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,99.12,4059.04,5,5,102,249.3,0,1
CUST-003392,Female,0,Yes,Yes,37.0,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,47.4,1734.18,4,5,267,40.6,2,0
CUST-003393,Female,0,No,No,29.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,84.69,2480.94,8,5,35,260.5,0,1
CUST-003394,Male,0,Yes,Yes,24.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,91.04,2199.17,4,1,203,119.5,0,1
CUST-003395,Male,0,No,Yes,47.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),61.67,2918.71,6,5,168,65.9,0,0
CUST-003396,Female,0,Yes,No,27.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,100.94,2708.81,1,2,15,59.7,0,0
CUST-003397,Male,0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,23.55,6.17,8,5,324,92.6,8,0
CUST-003398,Female,0,No,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Electronic check,102.63,7363.44,12,1,105,129.4,21,0
CUST-003399,Male,1,Yes,No,16.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.12,315.64,13,4,49,264.0,0,1
CUST-003400,Female,0,No,No,28.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.45,654.79,7,6,115,136.0,0,1
CUST-003401,Female,0,No,No,14.0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,42.54,615.13,12,1,278,177.3,0,0
CUST-003402,Female,0,Yes,No,62.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Mailed check,73.58,4556.44,9,1,122,28.5,5,0
CUST-003403,Male,0,Yes,Yes,56.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.11,1275.13,13,5,95,72.8,0,1
CUST-003404,Female,0,Yes,No,59.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Mailed check,83.31,4934.47,14,1,46,18.4,8,1
CUST-003405,Male,1,No,No,40.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,93.5,3720.7,0,2,363,196.6,0,1
CUST-003406,Male,0,Yes,No,37.0,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Mailed check,61.68,2305.69,6,6,341,219.8,3,1
CUST-003407,Male,0,No,No,24.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.85,697.12,0,6,342,266.5,14,0
CUST-003408,Female,0,No,No,69.0,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),71.9,4951.49,10,1,29,113.4,0,0
CUST-003409,Female,1,No,No,57.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),105.02,5935.02,12,4,345,63.1,3,0
CUST-003410,Male,0,Yes,No,29.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),29.64,863.57,5,6,2,28.4,10,0
CUST-003411,Male,0,No,No,14.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,90.28,1272.2,12,3,66,108.6,0,0
CUST-003412,Female,0,Yes,No,31.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,104.27,3231.61,14,6,297,170.9,0,1
CUST-003413,Male,0,Yes,No,2.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,99.14,216.86,5,1,276,189.4,8,1
CUST-003414,Male,0,Yes,No,14.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.52,314.47,8,1,353,93.1,0,1
CUST-003415,Female,0,No,No,26.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,105.8,2730.65,4,5,237,278.0,18,0
CUST-003416,Male,0,Yes,Yes,45.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,99.41,4455.21,1,2,117,150.8,0,1
CUST-003417,Female,1,Yes,Yes,5.0,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,45.43,218.46,7,4,325,264.8,6,1
CUST-003418,Female,1,No,No,21.0,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),42.87,895.13,1,3,67,108.7,4,0
CUST-003419,Male,0,No,Yes,21.0,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,70.86,1478.48,1,1,108,132.8,0,0
CUST-003420,Male,0,No,No,33.0,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,91.43,3015.8,2,1,352,102.5,0,1
CUST-003421,Female,0,Yes,Yes,11.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,77.58,830.57,14,6,211,178.8,10,1
CUST-003422,Female,1,Yes,Yes,62.0,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,37.81,2379.9,6,1,191,104.4,0,1
CUST-003423,Female,0,No,No,48.0,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),29.77,1419.89,10,2,31,252.1,0,0
CUST-003424,Male,1,Yes,No,57.0,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,No,Electronic check,30.22,1701.96,12,5,172,290.2,6,0
CUST-003425,Female,0,No,No,68.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.58,1948.93,7,1,15,70.3,0,0
CUST-003426,Female,0,Yes,Yes,8.0,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,55.0,429.18,1,4,199,218.7,15,0
CUST-003427,Male,0,No,Yes,17.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,106.59,1804.98,10,5,20,44.3,0,0
CUST-003428,Female,0,No,Yes,55.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,22.9,1264.2,12,3,300,207.3,12,0
CUST-003429,Female,1,No,No,41.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,24.61,1011.78,7,1,219,187.4,4,1
CUST-003430,Male,0,Yes,Yes,47.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),86.61,4045.79,11,2,81,198.0,0,1
CUST-003431,Male,0,No,No,70.0,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),58.61,4115.99,11,1,52,42.6,0,0
CUST-003432,Female,0,Yes,Yes,54.0,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,54.19,2923.76,4,2,231,275.0,0,0
CUST-003433,Male,1,No,No,4.0,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,One year,No,Electronic check,38.92,144.64,13,3,15,291.5,2,1
CUST-003434,Male,0,No,No,3.0,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,95.11,315.75,13,2,228,61.6,0,1
CUST-003435,Male,0,No,No,3.0,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),47.99,154.45,11,4,198,290.3,0,1
CUST-003436,Female,0,Yes,Yes,43.0,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,No,Mailed check,27.27,1151.58,1,5,226,202.8,2,0
CUST-003437,Male,0,Yes,Yes,33.0,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),53.38,1750.07,14,3,302,218.6,22,0
CUST-003438,Female,0,No,No,8.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,91.31,720.16,10,1,245,129.2,0,0
CUST-003439,Female,1,Yes,No,9.0,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,54.48,508.65,2,2,89,215.5,7,1
CUST-003440,Female,0,Yes,No,50.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.17,4394.72,12,1,40,147.9,6,0
CUST-003441,Female,0,Yes,No,8.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,27.09,204.89,14,1,288,20.3,0,1
CUST-003442,Male,0,Yes,Yes,5.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),107.2,514.61,6,3,80,263.8,11,0
CUST-003443,Male,0,Yes,No,17.0,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),50.32,870.61,10,1,335,170.1,12,0
CUST-003444,Male,0,No,Yes,9.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Mailed check,76.15,680.3,2,3,143,54.6,6,1
CUST-003445,Female,1,No,Yes,70.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),112.53,7856.42,6,3,272,230.4,9,0
